segment name,category,comments
"Epsilon > Auto > Average Current Market Value: All Vehicles > < $1,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $25,001 - $30,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $10,001 - $15,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $5,001 - $10,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $4,001 - $5,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $3,001 - $4,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $20,001 - $25,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Average Current Market Value: All Vehicles > $15,001 - $20,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > > $30,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $2,001 - $3,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $1,001 - $2,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > < $1,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $25,001 - $30,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $10,001 - $15,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $5,001 - $10,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $4,001 - $5,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $3,001 - $4,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $20,001 - $25,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Total Current Market Value: Cars > $15,001 - $20,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $1,001 - $2,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $3,001 - $4,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $5,001 - $10,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $15,001 - $20,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"Epsilon > Auto > Vehicle Current Market Value > $25,001 - $30,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Retail Credit Card Bills > Less Likely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Retail Credit Card Bills > Unlikely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Retail Credit Card Bills > Most Likely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Retail Credit Card Bills > More Than Likely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
Epsilon > Financials > Pays On Time: Retail Credit Card Bills > Likely,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
ShareThis > Travel > Specialty Travel > Vineyards & Wine Tourism,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
KANTAR > Millward Brown > Interest > Business and Financial > Entrepeneurs and Innovators,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Business and Financial > Financial Market Followers,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Business and Financial > Investors,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Business and Financial > Online Bankers,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Communities and Lifestyle > Decoristas,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Communities and Lifestyle > Fine Diners,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Communities and Lifestyle > New and Expecting Moms,3,May not use without advertiser-specific authorization from LiveRamp/Acxiom by contacting datastore@liveramp.com
KANTAR > Millward Brown > Interest > Entertainment > Online Readers,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Entertainment > Urban Intelligensia,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Health & Fitness > Symptoms and Diagnosis,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > News and Info > Affluent Intellects,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > News and Info > Opinion Elites,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > News and Info > Tech Elite,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > News and Info > The Inside of the Beltway Crowd,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Retail and e-commerce > Online Shoppers,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
KANTAR > Millward Brown > Interest > Travel > Travel Seekers,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"PushSpring > comScore PushSpring Demographic > Total HH Income > Less than $25,000",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"PushSpring > comScore PushSpring Demographic > Total HH Income > $25,000 to $39,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"PushSpring > comScore PushSpring Demographic > Total HH Income > $60,000 to $74,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"PushSpring > comScore PushSpring Demographic > Total HH Income > $75,000 to $99,999",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"PushSpring > comScore PushSpring Demographic > Total HH Income > $100,000+",2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
"INACTIVE - ACXM Investment > Likely Assets > Net Worth - $20,000,000 Plus",2,R1
INACTIVE - ACXM Investment > Likely Attitude or Behavior > Highly Likely Investor,2,R1
PushSpring > Custom Segment > Cadreon LA > Tourism Australia - Vacationers AND HHI $100k+ - Cookies,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
PushSpring > Custom Segment > Cadreon LA > Tourism Australia - Vacation Shoppers AND HHI $100k+ - Cookies,2,"May not be used to establish creditworthiness or eligibility for credit, insurance, employment or credit repair services"
